customer_id;first_name;last_name;street;city;state;zip_code;order_id;order_date;order_status;required_date;shipped_date;staff_id;item_id;list_price;quantity;discount;product_id;product_name;total_before_disc;total_after_disc
484;Chelsey;Boyd;"9569 Birchpond Ave. ";Euless;TX;76039;127;2016-03-17;4;2016-03-18;2016-03-19;8;2;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
46;Monika;Berg;"369 Vernon Dr. ";Encino;CA;91316;132;2016-03-20;4;2016-03-22;2016-03-23;3;2;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
288;Keturah;Massey;"189 Arnold Drive ";Banning;CA;92220;146;2016-03-28;4;2016-03-30;2016-03-30;3;3;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
99;Carie;Kidd;"6 East Clinton Street ";Monroe;NY;10950;169;2016-04-10;4;2016-04-11;2016-04-11;7;1;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
117;Dacia;William;"62 Cypress Drive ";"Sugar Land";TX;77478;173;2016-04-11;4;2016-04-14;2016-04-13;8;3;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
121;Lucy;Woods;"8437 West Rockaway St. ";"Palos Verdes Peninsula";CA;90274;177;2016-04-16;4;2016-04-19;2016-04-19;2;1;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
616;Shery;Acosta;"17 Canal Ave. ";"Saratoga Springs";NY;12866;179;2016-04-17;4;2016-04-19;2016-04-19;6;5;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
24;Corene;Wall;"9601 Ocean Rd. ";Atwater;CA;95301;185;2016-04-20;3;2016-04-20;NULL;2;1;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
1247;Tammie;Cherry;"791 Wakehurst Dr. ";Massapequa;NY;11758;196;2016-04-28;4;2016-04-30;2016-05-01;6;5;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
640;Allison;Nolan;"7421 Victoria St. ";"New City";NY;10956;198;2016-05-01;4;2016-05-04;2016-05-03;6;2;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
743;Tania;Swanson;"8646 Glen Eagles Ave. ";Longview;TX;75604;206;2016-05-04;4;2016-05-06;2016-05-05;9;2;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1368;Veronique;Fulton;"81 Hilldale Ave. ";"Ballston Spa";NY;12020;223;2016-05-15;4;2016-05-16;2016-05-17;7;4;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
1351;Carman;Hardy;"800 Whitemarsh St. ";Jamestown;NY;14701;237;2016-05-25;4;2016-05-26;2016-05-27;7;3;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
1350;Annett;Rush;"758 Fordham Lane ";Rosedale;NY;11422;238;2016-05-26;4;2016-05-29;2016-05-29;6;1;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
546;Thad;Castro;"71 Surrey Ave. ";Brentwood;NY;11717;277;2016-06-19;4;2016-06-20;2016-06-20;7;1;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
159;Regina;Burns;"713 Buckingham St. ";Garland;TX;75043;282;2016-06-22;4;2016-06-25;2016-06-25;9;1;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
1356;Inger;Jennings;"38 NW. Shore Lane ";Patchogue;NY;11772;284;2016-06-23;4;2016-06-25;2016-06-25;7;2;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
133;Delbert;Wilkins;"420 Greenview St. ";Coram;NY;11727;287;2016-06-25;4;2016-06-26;2016-06-27;6;4;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
230;Chelsey;Hardin;"13 Brickyard Street ";"Deer Park";NY;11729;304;2016-07-07;4;2016-07-08;2016-07-08;6;3;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
670;Shawnda;Glover;"138 Belmont Ave. ";Liverpool;NY;13090;316;2016-07-17;4;2016-07-20;2016-07-19;7;3;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
961;Iva;Wilcox;"452 South Mayflower Drive ";Kingston;NY;12401;343;2016-07-31;4;2016-08-02;2016-08-01;7;1;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
30;Jamaal;Albert;"853 Stonybrook Street ";Torrance;CA;90505;349;2016-08-03;3;2016-08-03;NULL;3;1;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
31;Williemae;Holloway;"69 Cypress St. ";Oakland;CA;94603;350;2016-08-03;3;2016-08-03;NULL;3;2;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
1307;Cinda;Rocha;"926 North Oklahoma Dr. ";"Los Banos";CA;93635;351;2016-08-03;4;2016-08-06;2016-08-04;2;3;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
834;Brain;Skinner;"8676 Ketch Harbour Ave. ";Euless;TX;76039;363;2016-08-11;4;2016-08-12;2016-08-13;8;4;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
410;Conception;Slater;"5 Sunset Street ";Bellmore;NY;11710;384;2016-08-20;4;2016-08-22;2016-08-23;7;1;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
77;Keri;Bridges;"8504 Brickell Ave. ";Richardson;TX;75080;407;2016-09-01;3;2016-09-01;NULL;8;1;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
88;Titus;Bullock;"29 Oxford Avenue ";Hollis;NY;11423;418;2016-09-04;4;2016-09-05;2016-09-05;6;2;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
240;Le;Deleon;"58 Clark Court ";Banning;CA;92220;421;2016-09-05;4;2016-09-06;2016-09-08;3;3;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
398;Suellen;Mercado;"3 Taylor Drive ";Sunnyside;NY;11104;422;2016-09-06;4;2016-09-07;2016-09-09;6;1;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
726;Rochell;Cantrell;"437 Water Dr. ";"Port Jefferson Station";NY;11776;434;2016-09-13;4;2016-09-15;2016-09-14;6;2;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
30;Jamaal;Albert;"853 Stonybrook Street ";Torrance;CA;90505;444;2016-09-19;4;2016-09-20;2016-09-21;2;3;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
1028;Shanna;Bonner;"386 Lafayette Road ";Canandaigua;NY;14424;453;2016-09-22;4;2016-09-24;2016-09-25;7;2;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
559;Basilia;Thornton;"9033 Pine Dr. ";Brentwood;NY;11717;476;2016-10-01;4;2016-10-04;2016-10-02;6;4;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
260;Rodrick;Shelton;"7157 Addison Street ";"Canyon Country";CA;91387;499;2016-10-11;4;2016-10-14;2016-10-13;2;4;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
1378;Enoch;Rosario;"186 Arlington St. ";Fresno;CA;93706;507;2016-10-15;4;2016-10-17;2016-10-17;3;3;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
1056;Rebbecca;Espinoza;"8266 Valley Farms Road ";"Mount Vernon";NY;10550;523;2016-10-24;4;2016-10-26;2016-10-27;6;2;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
313;Melani;Jarvis;"8 Tunnel St. ";Maspeth;NY;11378;542;2016-11-04;4;2016-11-06;2016-11-05;7;3;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
1108;Bao;Wade;"7587 Church St. ";Desoto;TX;75115;545;2016-11-08;4;2016-11-10;2016-11-09;9;4;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
212;Buford;Bridges;"239 Oak Valley Court ";Troy;NY;12180;555;2016-11-13;4;2016-11-14;2016-11-16;7;3;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
990;Casimira;Chapman;"67 Snake Hill St. ";Monroe;NY;10950;590;2016-12-06;4;2016-12-09;2016-12-07;7;2;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
634;Taylor;Cole;"9408 Holly Lane ";Carmel;NY;10512;612;2016-12-16;4;2016-12-17;2016-12-17;7;4;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1081;Carson;Macias;"7 Pennington St. ";"New Rochelle";NY;10801;691;2017-02-04;4;2017-02-06;2017-02-06;7;4;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
690;Yevette;Elliott;"182 Euclid Street ";"Jackson Heights";NY;11372;774;2017-03-12;4;2017-03-14;2017-03-14;6;3;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1298;Trudy;Riddle;"8943 Johnson Street ";Schenectady;NY;12302;782;2017-03-15;4;2017-03-16;2017-03-18;7;1;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
406;Kerrie;O'neill;"69 Wellington Ave. ";Shirley;NY;11967;833;2017-04-12;4;2017-04-14;2017-04-15;7;1;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
609;Eliana;Reese;"7079 NE. Cross Drive ";Woodhaven;NY;11421;905;2017-05-23;4;2017-05-26;2017-05-24;6;4;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1068;Doris;Kaufman;"69 Fairground Dr. ";Duarte;CA;91010;914;2017-05-28;4;2017-05-31;2017-05-31;2;2;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
618;Skye;Pope;"121 S. Bay Meadows Ave. ";"Richmond Hill";NY;11418;948;2017-06-15;4;2017-06-17;2017-06-17;6;2;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
355;Arvilla;Weiss;"477 Blue Spring St. ";"Bay Shore";NY;11706;952;2017-06-16;4;2017-06-18;2017-06-18;7;1;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
1158;Vito;Pickett;"93 High Point Street ";Canandaigua;NY;14424;983;2017-06-27;4;2017-06-28;2017-06-29;6;2;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
723;Vicki;Wiggins;"71 Broad Ave. ";"Wappingers Falls";NY;12590;992;2017-07-07;4;2017-07-10;2017-07-09;7;3;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1070;Olimpia;Mays;"42 Nichols Lane ";"Oakland Gardens";NY;11364;1006;2017-07-15;4;2017-07-18;2017-07-17;7;1;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
16;Emmitt;Sanchez;"461 Squaw Creek Road ";"New York";NY;10002;1020;2017-07-23;3;2017-07-23;NULL;6;1;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
407;Dannette;Guerrero;"68 Carriage Street ";"San Pablo";CA;94806;1029;2017-07-29;4;2017-07-30;2017-08-01;3;1;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
1235;Georgina;Gonzales;"307 Chapel St. ";Endicott;NY;13760;1043;2017-08-06;4;2017-08-09;2017-08-08;6;2;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
911;Nikita;Roy;"9703 N. Snake Hill St. ";Pittsford;NY;14534;1073;2017-08-18;4;2017-08-19;2017-08-21;7;3;599.99;1;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;479.9920
554;Hilde;Nieves;"9437 Fordham Lane ";Campbell;CA;95008;1142;2017-09-23;4;2017-09-26;2017-09-26;3;1;599.99;2;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1115.9814
24;Corene;Wall;"9601 Ocean Rd. ";Atwater;CA;95301;1157;2017-10-01;4;2017-10-03;2017-10-04;3;1;599.99;1;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;539.9910
292;Monty;Frost;"76 Foxrun Dr. ";Hempstead;NY;11550;1175;2017-10-09;4;2017-10-11;2017-10-12;6;3;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
1041;Bettye;Espinoza;"76 Rockwell Street ";Oswego;NY;13126;1228;2017-11-04;4;2017-11-06;2017-11-06;6;3;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
1188;Marcene;Curtis;"7699 Illinois Lane ";Yonkers;NY;10701;1250;2017-11-17;4;2017-11-19;2017-11-18;6;3;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
1268;Sung;Chambers;"369 N. Virginia Street ";Kingston;NY;12401;1273;2017-11-27;4;2017-11-29;2017-11-29;6;2;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
322;Merideth;Preston;"794 Rockaway St. ";Poughkeepsie;NY;12601;1302;2017-12-16;4;2017-12-18;2017-12-19;7;2;599.99;2;0.10;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1079.9820
311;Charise;Burt;"582 Creek St. ";Fresno;CA;93706;1312;2017-12-25;4;2017-12-28;2017-12-26;3;3;599.99;1;0.07;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;557.9907
273;Queenie;Vance;"172 Arcadia Ave. ";"Ozone Park";NY;11417;1323;2017-12-31;4;2018-01-01;2018-01-01;6;2;599.99;1;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";599.99;569.9905
938;Emory;O'connor;"34 Foxrun Street ";Rochester;NY;14606;1426;2018-03-07;4;2018-03-08;2018-03-10;6;2;599.99;2;0.05;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;1139.9810
80;Sarai;Mckee;"641 Glenwood Avenue ";Buffalo;NY;14215;1571;2018-04-22;1;2018-04-22;NULL;7;3;599.99;2;0.20;20;"Electra Townie Original 7D EQ - Women's - 2016";1199.98;959.9840
552;Lea;Key;"7 Ocean St. ";Banning;CA;92220;16;2016-01-12;4;2016-01-15;2016-01-15;3;2;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
657;Sam;Lester;"563 South Beacon Lane ";Baldwin;NY;11510;25;2016-01-18;4;2016-01-21;2016-01-21;6;5;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1280;Jackeline;Colon;"9916 Cedarwood Drive ";"Wappingers Falls";NY;12590;26;2016-01-18;4;2016-01-21;2016-01-19;7;4;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
437;Laureen;Barry;"909 Ridge St. ";"Orchard Park";NY;14127;29;2016-01-20;4;2016-01-22;2016-01-21;6;3;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
813;Neville;Mcclain;"781 Buttonwood Ave. ";"West Hempstead";NY;11552;35;2016-01-22;4;2016-01-25;2016-01-24;7;4;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
1220;Carissa;Cross;"9335 West Main Dr. ";"Huntington Station";NY;11746;45;2016-01-28;4;2016-01-31;2016-01-31;7;3;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
1173;Chanel;May;"806 Saxton Court ";"Garden City";NY;11530;55;2016-02-04;4;2016-02-07;2016-02-06;6;1;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
563;Rodney;Odom;"7782 North Deerfield Lane ";"Richmond Hill";NY;11418;59;2016-02-05;4;2016-02-07;2016-02-06;7;1;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
526;Lazaro;Moran;"83 E. Buttonwood Street ";"Sugar Land";TX;77478;67;2016-02-09;4;2016-02-11;2016-02-10;8;3;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
276;Lavette;Wright;"6 Windsor Street ";Ronkonkoma;NY;11779;86;2016-02-21;4;2016-02-22;2016-02-23;7;3;269.99;2;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
1328;Cindie;Franklin;"7249 Franklin St. ";Lawndale;CA;90260;93;2016-02-26;4;2016-02-28;2016-02-27;3;3;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
929;Thurman;Ellis;"20 Augusta Road ";Pleasanton;CA;94566;94;2016-02-27;4;2016-02-28;2016-02-29;2;4;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
1194;Leticia;Snyder;"173 Lyme Dr. ";Pittsford;NY;14534;98;2016-02-28;4;2016-02-29;2016-02-29;6;2;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1165;Rikki;Morrow;"7096 Plumb Branch Road ";"Fort Worth";TX;76110;99;2016-02-29;4;2016-03-01;2016-03-03;9;2;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
1264;Devin;Velazquez;"61 Redwood St. ";Brentwood;NY;11717;140;2016-03-23;4;2016-03-26;2016-03-26;7;2;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
763;Han;Schneider;"40 Holly Street ";Elmhurst;NY;11373;149;2016-03-28;4;2016-03-30;2016-03-29;6;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
205;Harris;Pittman;"404 Cherry Hill Road ";Jamaica;NY;11432;160;2016-04-04;4;2016-04-06;2016-04-06;7;1;269.99;1;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
31;Williemae;Holloway;"69 Cypress St. ";Oakland;CA;94603;162;2016-04-06;4;2016-04-08;2016-04-07;3;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
951;Steve;Bender;"908 N. Pennington Dr. ";Scarsdale;NY;10583;175;2016-04-13;4;2016-04-14;2016-04-14;6;3;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
558;Carroll;Kelly;"346 Grant Circle ";Monroe;NY;10950;194;2016-04-28;4;2016-04-30;2016-05-01;7;1;269.99;2;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
727;Kasha;Sullivan;"48 Foster Rd. ";Scarsdale;NY;10583;195;2016-04-28;4;2016-05-01;2016-05-01;7;5;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
363;Kaci;Gallegos;"8573 Halifax St. ";"Ballston Spa";NY;12020;214;2016-05-10;4;2016-05-12;2016-05-11;6;1;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1368;Veronique;Fulton;"81 Hilldale Ave. ";"Ballston Spa";NY;12020;223;2016-05-15;4;2016-05-16;2016-05-17;7;3;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
307;Fransisca;Nicholson;"945 Schoolhouse Street ";Glendora;CA;91740;225;2016-05-17;4;2016-05-20;2016-05-19;3;1;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
13;Lashawn;Ortiz;"27 Washington Rd. ";Longview;TX;75604;239;2016-05-27;3;2016-05-27;NULL;9;2;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
801;Ophelia;Rodgers;"133 Joy Ridge Drive ";"Hopewell Junction";NY;12533;255;2016-06-03;4;2016-06-06;2016-06-05;7;4;269.99;1;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
26;Theo;Reese;"8755 W. Wild Horse St. ";"Long Beach";NY;11561;256;2016-06-04;4;2016-06-05;2016-06-07;7;2;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
282;Randolph;Chase;"828 Bridle Ave. ";"San Lorenzo";CA;94580;267;2016-06-11;4;2016-06-14;2016-06-14;3;5;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
1340;Tona;Velasquez;"9166 Trout St. ";Whitestone;NY;11357;273;2016-06-16;4;2016-06-19;2016-06-17;7;1;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
59;Latasha;Stanley;"8068 Fordham Drive ";"Rockville Centre";NY;11570;286;2016-06-25;4;2016-06-26;2016-06-26;6;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
202;Marni;Bolton;"7469 Plymouth Ave. ";Lancaster;NY;14086;290;2016-06-28;4;2016-06-29;2016-06-30;6;3;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
158;Alane;Kennedy;"34 Green Lake Street ";"Spring Valley";NY;10977;291;2016-06-29;4;2016-06-30;2016-07-01;6;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
941;Danyell;Dickerson;"8306 Fieldstone Dr. ";"Central Islip";NY;11722;319;2016-07-18;4;2016-07-21;2016-07-21;6;2;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
924;Lea;Irwin;"845 Adams Lane ";"New Windsor";NY;12553;322;2016-07-19;4;2016-07-22;2016-07-20;6;2;269.99;1;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
622;Gabriel;Pitts;"8462 Marshall Drive ";"Clifton Park";NY;12065;330;2016-07-24;4;2016-07-27;2016-07-27;6;1;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
1193;Phebe;Soto;"9239 Leatherwood Rd. ";"South Ozone Park";NY;11420;335;2016-07-25;4;2016-07-27;2016-07-26;6;3;269.99;1;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
584;Lynne;Anderson;"325 Inverness St. ";"El Paso";TX;79930;346;2016-08-01;4;2016-08-03;2016-08-02;9;3;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
551;Jenine;Crane;"7381 Alderwood Drive ";"Fort Worth";TX;76110;354;2016-08-03;4;2016-08-05;2016-08-06;8;1;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
14;Garry;Espinoza;"7858 Rockaway Court ";Forney;TX;75126;357;2016-08-05;3;2016-08-05;NULL;8;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
1042;Larissa;Hays;"66 2nd Drive ";Elmont;NY;11003;358;2016-08-05;4;2016-08-07;2016-08-07;7;1;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
834;Brain;Skinner;"8676 Ketch Harbour Ave. ";Euless;TX;76039;363;2016-08-11;4;2016-08-12;2016-08-13;8;1;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
1054;Arielle;Levine;"7100 High Ridge St. ";Garland;TX;75043;366;2016-08-13;4;2016-08-14;2016-08-14;9;1;269.99;1;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
995;Amina;Salazar;"944 Wellington Street ";Canandaigua;NY;14424;368;2016-08-14;4;2016-08-15;2016-08-17;7;3;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
536;Christiane;Bradford;"9043 Woodland Ave. ";"Orchard Park";NY;14127;375;2016-08-17;4;2016-08-20;2016-08-20;7;1;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
1297;Vanessa;West;"34 Prairie Lane ";"New Rochelle";NY;10801;381;2016-08-19;4;2016-08-21;2016-08-21;7;1;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
331;Aleta;Mack;"8869 W. Edgemont Lane ";"Bay Shore";NY;11706;383;2016-08-20;4;2016-08-23;2016-08-22;7;4;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
410;Conception;Slater;"5 Sunset Street ";Bellmore;NY;11710;384;2016-08-20;4;2016-08-22;2016-08-23;7;2;269.99;2;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
1274;Odette;Moses;"899 Overlook Lane ";Newburgh;NY;12550;385;2016-08-20;4;2016-08-23;2016-08-22;7;1;269.99;1;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
416;Luke;Fuller;"576 Cleveland Lane ";Hempstead;NY;11550;409;2016-09-01;4;2016-09-04;2016-09-04;7;3;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
843;Tessie;Farmer;"870 Cottage Ave. ";Plattsburgh;NY;12901;425;2016-09-08;4;2016-09-11;2016-09-11;6;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
726;Rochell;Cantrell;"437 Water Dr. ";"Port Jefferson Station";NY;11776;434;2016-09-13;4;2016-09-15;2016-09-14;6;1;269.99;1;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
197;Andy;O'neill;"9544 Mulberry Drive ";"Rego Park";NY;11374;458;2016-09-25;4;2016-09-28;2016-09-26;6;2;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
468;Jeanett;Herman;"839 East Arch Street ";Lindenhurst;NY;11757;472;2016-09-30;4;2016-10-01;2016-10-01;7;2;269.99;2;0.10;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
304;Jayme;Zamora;"2 Ridge Lane ";"Springfield Gardens";NY;11413;478;2016-10-02;4;2016-10-05;2016-10-03;7;1;269.99;2;0.07;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
984;Ivette;Warren;"8408 Thomas Street ";"Franklin Square";NY;11010;479;2016-10-03;4;2016-10-04;2016-10-04;6;3;269.99;1;0.20;21;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
1048;Ji;Burt;"40 S. Roberts Street ";"Apple Valley";CA;92307;491;2016-10-08;4;2016-10-10;2016-10-11;2;2;269.99;2;0.05;21;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
